Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Soula;8 mars 2023; 1h 32min ;Drame;NA;NA;Salah Issaad;NA;Soula Bahri;Idir Benaibouche;Franck Yvrai;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=309318.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=977341.html;Soula Bahri;Algérie;France;Night ed films;0;-;Algérien;NA;NA;NA;NA
Sous emprise;9 septembre 2022; 1h 58min ;Drame;Thriller;NA;David Rosenthal;NA;Camille Rowe;Sofiane Zermani;César Domboy;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=296490.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=199699.html;David Rosenthal;France;NA;NA;0;-;Français;NA;12;0;NA
Sous le soleil d'Amalfi;13 juillet 2022; 1h 30min ;Comédie;Drame;Romance;NA;NA;Lorenzo Zurzolo;Isabella Ferrari;Luca Ward;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=305551.html;NA;NA;Italie;NA;NA;0;-;Italien;NA;NA;NA;1
Sous les figues;7 décembre 2022; 1h 32min ;Drame;NA;NA;Erige Sehiri;NA;Ameni Fdhili;Fide Fdhili;Feten Fdhili;3,7;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=303338.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=910785.html;Erige Sehiri;Tunisie;France;Jour2fête;2            ;-;Arabe;33 041 entrées;NA;NA;NA
Sous sa coupe;29 août 2022; 1h 49min ;Drame;NA;NA;Fran Torres (II);NA;Aitana Sánchez-Gijón;Cumelen Sanz;Younes Bachir;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=294605.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=939121.html;Laura Sarmiento;Espagne;NA;NA;0;-;Espagnol;NA;NA;0;NA
South Park : The Streaming Wars, deuxième partie;11 février 2023; 0h 51min ;Animation;Comédie;NA;Trey Parker;NA;Trey Parker;Matt Stone;April Stewart;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=306328.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=29461.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;1;1;0
South Park: The Streaming Wars;11 février 2023; 0h 48min ;Animation;Comédie;NA;Trey Parker;NA;Trey Parker;Matt Stone;April Stewart;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=304490.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=29461.html;Trey Parker;U.S.A.;NA;NA;0;-;Anglais;NA;1;1;0
Spiderhead;17 juin 2022; 1h 46min ;Action;Science Fiction;Thriller;Joseph Kosinski;NA;Chris Hemsworth;Miles Teller;Charles Parnell;2,8;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=235635.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=193401.html;Rhett Reese;U.S.A.;NA;NA;0;-;Anglais;NA;1;1;2
Spin Me Round;14 février 2023; 1h 44min ;Comédie;NA;NA;Jeff Baena;NA;Alison Brie;Aubrey Plaza;Alessandro Nivola;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=286907.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=99402.html;Jeff Baena;Italie;U.S.A.;NA;0;-;Anglais;NA;0;5;1
Spirited;18 mai 2023; 1h 47min ;Fantastique;Epouvante-horreur;NA;Ruben Adrian;NA;Ari Irham;Oka Antara;Sheila Dara Aisha;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=316006.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=994047.html;NA;Indonésie;Malaisie;NA;0;-;Indonésien;NA;NA;NA;0
Spirited, l'esprit de Noël;18 novembre 2022; 2h 07min ;Comédie;Famille;Comédie musicale;Sean Anders;NA;Will Ferrell;Ryan Reynolds;Octavia Spencer;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=277501.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=205328.html;Sean Anders;U.S.A.;NA;NA;0;-;Anglais;NA;1;3;5
Stealing Raden Saleh;17 janvier 2023; 2h 34min ;Action;Drame;NA;Angga Dwimas Sasongko;NA;Iqbaal Dhiafakhri Ramadhan;Angga Yunanda;Rachel Amanda;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=311618.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=919843.html;NA;Indonésie;Malaisie;NA;0;-;Indonésien;NA;NA;NA;NA
Stella est amoureuse;14 décembre 2022; 1h 50min ;Comédie dramatique;NA;NA;Sylvie Verheyde;NA;Flavie Delangle;Marina Foïs;Benjamin Biolay;3,7;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=287283.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=20992.html;Sylvie Verheyde;France;NA;KMBO;0;-;Français;27 675 entrées;8;NA;1
Steve;22 juin 2022; 1h 35min ;Aventure;Animation;Comédie;Hamish Grieve;NA;Will Arnett;Terry Crews;Geraldine Viswanathan;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=261458.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=613386.html;Matt Lieberman;U.S.A.;NA;NA;0;-;Anglais;NA;NA;5;0
Stowaway;14 décembre 2022; 1h 34min ;Thriller;NA;NA;Declan Whitebloom;NA;Ruby Rose;Frank Grillo;Patrick Schwarzenegger;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=306259.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=968811.html;Ian Hayden;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Strangers;17 mars 2023; 1h 58min ;Drame;NA;NA;Biodun Stephen;NA;Lateef Adedimeji;Bolaji Ogunmola;Bimbo Akintola;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=314303.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=904703.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;NA;NA
Studio 666;16 mai 2022; 1h 46min ;Comédie;Epouvante-horreur;NA;BJ McDonnell;NA;Dave Grohl;Taylor Hawkins;Nate Mendel;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=298242.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=634537.html;Jeff Buhler;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Super Senior Heroes;10 novembre 2022; 2h 20min ;Drame;NA;NA;Karthik Kumar;NA;Bhagyaraj;Ambika;Manobala;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=310087.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=269501.html;NA;Inde;NA;NA;0;-;Tamoul;NA;NA;NA;NA
Survive;30 novembre 2022; 1h 49min ;Aventure;Drame;Thriller;Mark Pellington;NA;Sophie Turner;Corey Hawkins;Caroline Goodall;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=306906.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=17686.html;Richard Abate;U.S.A.;NA;NA;0;-;Anglais;NA;2;1;0
Suzume;12 avril 2023; 2h 02min ;Aventure;Animation;Drame;Makoto Shinkai;NA;Lévanah Solomon;Nanoka Hara;Benjamin Jungers;3,8;4,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=299413.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=261606.html;Makoto Shinkai;Japon;NA;Eurozoom;8            ;-;Japonais;508 658 entrées;7;0;NA
Swing Rendez-vous;11 janvier 2023; 1h 30min ;Comédie;Musical;Romance;Gérome Barry;NA;Gérome Barry;Tatiana Eva-Marie;Estéban;2,5;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=306263.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=969398.html;Gérome Barry;France;NA;Epicentre Films;0;-;Français, Anglais;2 623 entrées;NA;NA;NA
Sword Art Online - Progressive - Scherzo of Deep Night;3 décembre 2022; 1h 41min ;Aventure;Animation;Science Fiction;Ayako Kôno;NA;Haruka Tomatsu;Yoshitsugu Matsuoka;Shiori Izawa;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=298091.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=978152.html;NA;Japon;NA;CGR EVENTS;0;-;Japonais;22 622 entrées;NA;0;0
Tad l'explorateur et la table d'émeraude;24 août 2022; 1h 30min ;Aventure;Animation;Famille;Enrique Gato;NA;Philippe Bozo;Oscar Barberán;Guillaume Lebon;3,2;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=257424.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=141850.html;Manuel Burque;Espagne;NA;Paramount Pictures France;0;-;Espagnol;514 892 entrées;1;0;NA
Tall Girl 2;11 février 2022; 1h 37min ;Comédie;Romance;NA;Emily Ting;NA;Ava Michelle;Griffin Gluck;Sabrina Carpenter;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=292031.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=626066.html;Sam Wolfson;U.S.A.;NA;NA;0;-;Anglais;NA;0;NA;0
Talat Abu Harb 2;17 mars 2023; 1h 55min ;Drame;NA;NA;Magdy Ahmed Aly;NA;Samir Sabri;Mahmoud Kabil;Abeer Sabry;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=314493.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=969747.html;NA;Egypte;NA;NA;0;-;Arabe;NA;NA;NA;NA
Tamirhane;14 avril 2023; 1h 51min ;Comédie;NA;NA;Erkan Kolçak Köstendil;NA;Erkan Kolçak Köstendil;Rıza Kocaoğlu;Nejat İşler;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=307106.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=679279.html;Bülent Şakrak;Turquie;NA;NA;0;-;Turc;NA;0;0;0
Tant pis pour le sud;28 septembre 2022; 1h 44min ;Comédie dramatique;NA;NA;Vincent Orst;NA;Cédrick Spinassou;Alex Blanchard;Lotfi Zarouel;NA;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=307827.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=753571.html;Vincent Orst;France;NA;Panoceanic Films;0;-;Français;51 entrées;0;0;0
Tant que le soleil frappe;8 février 2023; 1h 25min ;Drame;NA;NA;Philippe Petit;NA;Swann Arlaud;Sarah Adler;Grégoire Oestermann;2,9;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=293051.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=23345.html;Philippe Petit;France;NA;Pyramide Distribution;0;-;Français;10 647 entrées;0;4;0
Tár;25 janvier 2023; 2h 38min ;Drame;NA;NA;Todd Field;NA;Cate Blanchett;Nina Hoss;Noémie Merlant;4,2;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=291967.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=24790.html;Todd Field;U.S.A.;NA;Universal Pictures International France;3         16            ;-;Anglais, Allemand;319 314 entrées;16;12;1
Tara vs Bilal;15 janvier 2023; 2h 06min ;Romance;NA;NA;Samar Iqbal;NA;Harshvardhan Rane;Sonia Rathee;Nathaly Herrera;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=311425.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=691280.html;NA;Inde;NA;NA;0;-;Hindi;NA;NA;NA;NA
Tel Aviv – Beyrouth;1 février 2023; 1h 56min ;Drame;NA;NA;Michale Boganim;NA;Zalfa Seurat;Sarah Adler;Sofia Essaïdi;3,1;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=290898.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=131485.html;Michale Boganim;France;Allemagne;Dulac Distribution;0;-;Français, Arabe, Hebreu, Anglais;13 008 entrées;1;0;0
Tempête;21 décembre 2022; 1h 49min ;Comédie;Comédie dramatique;Drame;Christian Duguay;NA;Mélanie Laurent;Pio Marmaï;Kacey Mottet Klein;3,0;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289305.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=16478.html;Lilou Fogli;France;NA;Pathé;1           ;12 M€;Français;694 426 entrées;0;9;1
Temps Mort;3 mai 2023; 1h 58min ;Drame;NA;NA;Eve Duchemin;NA;Karim Leklou;Issaka Sawadogo;Jarod Cousyns;3,3;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=281056.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=565742.html;Eve Duchemin;Belgique;France;Pyramide Distribution;0;2,5 M€;Français;8 030 entrées;NA;1;0
Teen Wolf : le film;23 février 2023; 2h 20min ;Drame;Fantastique;NA;Russell Mulcahy;NA;Tyler Posey;Crystal Reed;Holland Roden;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=296688.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=19591.html;Jeff Davis (V);U.S.A.;NA;NA;0;-;Anglais;NA;1;0;0
Tengo sueños eléctricos;8 mars 2023; 1h 43min ;Drame;NA;NA;Valentina Maurel;NA;Daniela Marin Navarro;Reinaldo Amien Gutierrez;Vivian Rodriguez;3,3;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=303019.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=807296.html;Valentina Maurel;Belgique;France;Geko Films;0;-;Espagnol;550 entrées;0;NA;NA
Ténor;4 mai 2022; 1h 41min ;Comédie;NA;NA;Claude Zidi Jr.;NA;Michèle Laroque;Mohammed Belkhir;Guillaume Duhesme;3,0;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=293272.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=227376.html;Cyrille Droux;France;NA;StudioCanal;0;-;Français;341 401 entrées;0;9;NA
Terrifier 2;11 janvier 2023; 2h 18min ;Epouvante-horreur;NA;NA;Damien Leone;NA;Lauren LaVera;David Howard Thornton;Jenna Kanell;3,1;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285418.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=692783.html;Damien Leone;U.S.A.;NA;ESC Films;0;-;Anglais;70 438 entrées;NA;0;NA
Terror On The Prairie;17 novembre 2022; Western;Western;NA;NA;Michael Polish;NA;Gina Carano;Samaire Armstrong;Nick Searcy;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297254.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=29660.html;Josiah Nelson;U.S.A.;NA;NA;0;-;Anglais;NA;3;0;0
Thai Massage;14 janvier 2023; 2h 04min ;Comédie;NA;NA;Mangesh Hadawale;NA;Gajraj Rao;Divyendu Sharma;Sunny Hinduja;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=312536.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=984731.html;NA;Inde;NA;NA;0;-;Turc;NA;NA;NA;NA
Thallumaala;26 septembre 2022; 2h 28min ;Action;Comédie;Drame;Khalidh Rahman;NA;Tovino Thomas;Kalyani Priyadarshan;Chemban Vinod Jose;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=306995.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=876124.html;Ashraf Hamza;Inde;NA;NA;0;-;-;NA;NA;NA;NA
Thank God;19 décembre 2022; 2h 01min ;Comédie;Fantastique;NA;Indra Kumar;NA;Rakul Preet Singh;Sidharth Malhotra;Nora Fatehi;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=309052.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=153228.html;NA;Inde;NA;NA;0;-;Hindi;NA;0;0;0
Thank You;22 juillet 2022; 2h 30min ;Drame;Romance;NA;Vikram K. Kumar;NA;Naga Chaitanya Akkineni;Rashi Khanna;Malavika Nair;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=305656.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=829555.html;Vikram K. Kumar;Inde;NA;Night ed films;0;-;Autre;NA;NA;NA;0
Thar : Les trois cibles;6 mai 2022; 1h 48min ;Action;NA;NA;Raja Singh Choudhary;NA;Sanjay Bishnoi;Anil Kapoor;Harshvardhan Kapoor;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=303781.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=962584.html;Raja Singh Choudhary;Inde;NA;NA;0;-;Hindi;NA;NA;NA;1
That's Amor;25 août 2022; 1h 36min ;Comédie;Romance;NA;Shaun Paul Piccinino;NA;Riley Dandy;Isaac Gonzalez Rossi;Nancy Lenehan;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=81271.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=567730.html;John Ducey;U.S.A.;NA;NA;0;-;Anglais, Espagnol;NA;0;NA;NA
The African Desperate;21 octobre 2022; 1h 40min ;Drame;NA;NA;NA;NA;Ruby McCollister;NA;NA;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=306102.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;0
The Assistant;7 novembre 2022; Action;Action;NA;NA;Adrian Teh;NA;Iedil Putra;Hairul Azreen;Kin Wah Chew;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=302150.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=866747.html;Adrian Teh;Malaisie;NA;NA;0;-;Malais;NA;NA;0;NA
The Batman;2 mars 2022; 2h 57min ;Action;Policier;Thriller;Matt Reeves;NA;Robert Pattinson;Zoë Kravitz;Paul Dano;3,9;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=211012.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=47801.html;Matt Reeves;U.S.A.;NA;Warner Bros. France;7            ;-;Anglais;3 028 710 entrées;7;8;0
The Big 4;15 décembre 2022; 2h 21min ;Action;Comédie;NA;Timo Tjahjanto;NA;Abimana Aryasatya;Putri Marino;Lutesha;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=309106.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=404412.html;Timo Tjahjanto;Indonésie;NA;NA;0;-;Indonésien;NA;0;NA;NA
The Binge 2 : joyeuses fêtes;16 décembre 2022; Comédie;Comédie;NA;NA;Jordan VanDina;NA;Kaitlin Olson;Danny Trejo;Eduardo Franco;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=310460.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=886667.html;Jordan VanDina;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
The Bunker Game;5 février 2023; 1h 31min ;Epouvante-horreur;NA;NA;Roberto Zazzara;NA;Gaia Weiss;Mark Ryder (II);Lorenzo Richelmy;NA;1,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=302347.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=958756.html;Roberto Zazzara;Italie;France;NA;0;-;Anglais;NA;NA;1;0
The Cellar;26 avril 2022; 1h 30min ;Epouvante-horreur;Thriller;NA;Brendan Muldowney;NA;Elisha Cuthbert;Eoin Macken;Dylan Fitzmaurice Brady;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=287658.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=650443.html;Brendan Muldowney;Irlande;NA;NA;0;-;Anglais;NA;2;2;0
The Communion Girl;26 avril 2023; 1h 39min ;Epouvante-horreur;NA;NA;Victor Garcia (VI);NA;Carla Campra;Marc Soler;Olimpia Roch;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=296612.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=205865.html;Guillem Clua;Espagne;NA;NA;1           ;-;Espagnol;NA;0;0;NA
The Contractor;4 avril 2022; 1h 44min ;Action;Thriller;NA;Tarik Saleh;NA;Chris Pine;Ben Foster;Gillian Jacobs;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=274175.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=407438.html;J.P. Davis;U.S.A.;NA;NA;0;-;Anglais;NA;7;0;1
The Desperate Hour;16 juillet 2022; 1h 24min ;Drame;Thriller;NA;Phillip Noyce;NA;Naomi Watts;Colton Gobbo;Andrew Chown;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=286416.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=16404.html;Chris Sparling;Canada;U.S.A.;NA;0;-;Anglais;NA;3;2;NA
The Devil You Know;22 avril 2022; Drame, Thriller;Drame;Thriller;NA;Charles Murray (II);NA;Omar Epps;Michael Ealy;William Catlett;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=296132.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=132155.html;Charles Murray (II);U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;1
The Devil’s Conspiracy;30 mars 2023; 1h 51min ;Aventure;Epouvante-horreur;Science Fiction;Nathan Frankowski;NA;Peter Mensah;Alice Orr-Ewing;Joe Doyle;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=310499.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=221210.html;Ed Alan;U.S.A.;NA;Wild Side;0;-;Anglais;NA;0;0;0
The Division;2021; Action, Science Fiction;Action;Science Fiction;NA;Rawson Marshall Thurber;NA;Jake Gyllenhaal;Jessica Chastain;NA;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=247941.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=90919.html;Rafe Judkins;U.S.A.;NA;Netflix France;0;-;Anglais;NA;1;3;6
The Emigrants;10 mai 2020; 2h 28min ;Drame;NA;NA;Erik Poppe;NA;Lisa Carlehed;Gustaf Skarsgård;Liv Ullmann;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=285038.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=398509.html;Siv Rajendram Eliassen;Suède;Danemark;NA;0;-;Suédois;NA;1;0;0
The Enforcer;2 mars 2023; 1h 30min ;Action;Thriller;NA;NA;NA;Antonio Banderas;Mojean Aria;Kate Bosworth;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=293801.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;3;0
The Fabelmans;22 février 2023; 2h 31min ;Biopic;Drame;NA;Steven Spielberg;NA;Gabriel LaBelle;Michelle Williams;Paul Dano;4,9;4,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=255726.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=471.html;Steven Spielberg;U.S.A.;NA;Universal Pictures International France;2         11            ;-;Anglais;917 010 entrées;12;NA;5
The Forgiven;1 mai 2023; 1h 57min ;Drame;NA;NA;John Michael McDonagh;NA;Jessica Chastain;Ralph Fiennes;Matt Smith (XI);NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=264586.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=69113.html;John Michael McDonagh;Grande-Bretagne;NA;NA;0;-;Anglais;NA;1;6;4
The Fury;25 août 2022; Thriller;Thriller;NA;NA;NA;NA;NA;NA;NA;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=307575.html;NA;NA;Afrique du Sud;NA;NA;0;-;Anglais;NA;NA;0;0
The Gray Man;22 juillet 2022; 2h 08min ;Action;Thriller;NA;Joe Russo;Anthony Russo;Ryan Gosling;Chris Evans;Ana de Armas;2,3;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=189549.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=71968.html;Joe Russo;U.S.A.;NA;NA;0;-;Anglais;NA;0;5;2
The Greatest Beer Run Ever;30 septembre 2022; 2h 06min ;Biopic;Guerre;NA;Peter Farrelly;NA;Zac Efron;Russell Crowe;Bill Murray;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=285087.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=21977.html;Peter Farrelly;U.S.A.;NA;NA;0;-;Anglais;NA;4;2;5
The Haunting of Pendle Hill;14 mai 2023; 1h 24min ;Epouvante-horreur;NA;NA;Richard John Taylor;NA;Nicholas Ball;Lowri Watts-Joyce;Mark Topping;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=316226.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=980570.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;NA
The Honeymoon;6 janvier 2023; 1h 37min ;Comédie;Romance;NA;Dean Craig;NA;Pico Alexander;Asim Chaudhry;Kai Portman;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=296094.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=192965.html;Dean Craig;Grande-Bretagne;Italie;NA;0;-;Anglais;NA;0;0;0
The Immaculate Room;22 février 2023; 1h 32min ;Drame;Thriller;NA;Mukunda Michael Dewil;NA;Emile Hirsch;Kate Bosworth;Ashley Greene Khoury;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=289012.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=519766.html;Mukunda Michael Dewil;U.S.A.;NA;NA;0;-;Anglais;NA;0;4;3
The In Between;8 avril 2022; 1h 55min ;Drame;Romance;Science Fiction;Arie Posin;NA;Joey King;Kyle Allen;Kim Dickens;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=266662.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=131486.html;Marc Klein;U.S.A.;NA;NA;0;-;Anglais;NA;1;3;0
The Kashmir Files;23 mars 2022; 2h 50min ;Drame;Thriller;NA;Vivek Agnihotri;NA;Anupam Kher;Mithun Chakraborty;Darshan Kumaar;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=298634.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=207276.html;Vivek Agnihotri;Inde;NA;Night ed films;0;-;Hindi;NA;NA;0;1
