Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
La Vengeance au triple galop;4 octobre 2021; 1h 30min ;Comédie;NA;NA;Alex Lutz;Arthur Sanigou;Alex Lutz;Audrey Lamy;Leïla Bekhti;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=292595.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=217373.html;Alex Lutz;France;NA;Canal +;0;-;Français;NA;2;2;2
La Vie Extraordinaire de Louis Wain;11 janvier 2022; 1h 51min ;Biopic;Drame;NA;Will Sharpe;NA;Benedict Cumberbatch;Claire Foy;Andrea Riseborough;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=275879.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=541566.html;Will Sharpe;Grande-Bretagne;NA;NA;0;-;Anglais;NA;2;1;5
Lady of the Manor;1 octobre 2021; Comédie;Comédie;NA;NA;Justin Long;Christian Long;Melanie Lynskey;Judy Greer;Justin Long;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=295415.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=41550.html;Christian Long;U.S.A.;NA;NA;0;-;Anglais;NA;3;0;0
Lakshya;10 décembre 2021; 2h 20min ;Drame;NA;NA;Santhossh Jagarlapudi;NA;Naga Shaurya;Jagapathi Babu;Ketika Sharma;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=299162.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=860926.html;Santhossh Jagarlapudi;Inde;NA;Friday Entertainment;0;-;Autre;NA;NA;NA;0
Lamb;29 décembre 2021; 1h 46min ;Drame;Epouvante-horreur;NA;Valdimar Jóhannsson;NA;Noomi Rapace;Hilmir Snær Guðnason;Björn Hlynur Haraldsson;3,4;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=285099.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=234754.html;Valdimar Jóhannsson;Islande;Suède;The Jokers / Les Bookmakers;2         7            ;-;Islandais;23 387 entrées;1;2;0
Land;16 juin 2021; 1h 24min ;Drame;NA;NA;Robin Wright;NA;Robin Wright;Demian Bichir;Sarah Dawn Pledge;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=288882.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=8407.html;Jesse Chatham;U.S.A.;NA;Universal Pictures International France;0;-;Anglais;40 entrées;1;1;3
Land of the Sons;25 mai 2022; 1h 57min ;Science Fiction;NA;NA;Claudio Cupellini;NA;Leon de la Vallée;Paolo Pierobon;Maria Roveran;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=296942.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=173273.html;Claudio Cupellini;Italie;NA;Condor Distribution;0;-;Italien;NA;2;NA;0
Lansky;1 décembre 2021; 1h 59min ;Biopic;Policier;Drame;Eytan Rockaway;NA;Harvey Keitel;Sam Worthington;AnnaSophia Robb;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=274354.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=637442.html;Eytan Rockaway;U.S.A.;NA;NA;0;-;Anglais;NA;0;1;0
Last Man Down;30 mars 2022; 1h 27min ;Action;NA;NA;NA;NA;Daniel Stisen;Olga Kent;Daniel Nehme;NA;1,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=295342.html;NA;NA;Suède;U.S.A.;NA;0;-;Anglais;NA;NA;0;NA
Last Night in Soho;27 octobre 2021; 1h 57min ;Epouvante-horreur;Thriller;NA;Edgar Wright;NA;Thomasin McKenzie;Anya Taylor-Joy;Matt Smith (XI);3,5;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=271127.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=98441.html;Krysty Wilson-Cairns;Grande-Bretagne;NA;Universal Pictures International France;3            ;-;Anglais;89 179 entrées;3;0;1
Last Survivors;16 juin 2022; 1h 38min ;Thriller;NA;NA;Drew Mylrea;NA;Drew Van Acker;Alicia Silverstone;Stephen Moyer;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=289893.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=896063.html;Josh Janowicz;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;1
Laval, le collaborateur;2 novembre 2021; 1h 30min ;Biopic;Historique;NA;Laurent Heynemann;NA;Patrick Chesnais;Grégoire Leprince-Ringuet;Mathieu Bisson;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=290485.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=2887.html;Jacques Kirsner;France;NA;France 3;0;-;Français;NA;1;1;1
Layla Majnun;11 février 2021; 1h 59min ;Drame;Romance;NA;Monty Tiwa;NA;Acha Septriasa;Reza Rahadian;Baim Wong;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289711.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=694993.html;Alim Sudio;Indonésie;NA;NA;0;-;Indonésien;NA;NA;NA;0
Le Bal Des Folles;17 septembre 2021; 2h 02min ;Drame;Historique;NA;Mélanie Laurent;NA;Mélanie Laurent;Lou de Laâge;César Domboy;3,7;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=280349.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=18273.html;Mélanie Laurent;France;NA;NA;0;-;Français;NA;9;9;1
Le Capitaine Volkonogov s'est échappé;29 mars 2023; 2h 05min ;Drame;Historique;NA;Natalya Merkulova;Aleksey Chupov;Yuriy Borisov;Timofey Tribuntsev;Nikita Kukushkin;3,8;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=287315.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=814708.html;Natalya Merkulova;Russie;France;Kinovista;3            ;-;Russe;27 499 entrées;0;0;0
Le chant du rossignol;24 février 2023; Comédie musicale;Comédie musicale;NA;NA;Hakan Algül;NA;Ata Demirer;Cem Gelinoğlu;Tarık Papuççuoğlu;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=292850.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=423030.html;Ata Demirer;Turquie;NA;NA;0;-;Turc;NA;0;0;NA
Le Chemin du bonheur;15 juin 2022; 1h 55min ;Comédie dramatique;NA;NA;Nicolas Steil;NA;Simon Abkarian;Pascale Arbillot;Django Schrevens;2,5;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=289299.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=215923.html;Michel Fessler;Luxembourg;France;Rezo Films;4            ;-;Français;7 988 entrées;0;0;2
Le Chêne;23 février 2022; 1h 20min ;Aventure;Famille;NA;Michel Seydoux;Laurent Charbonnier;NA;NA;NA;3,7;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=296970.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=40963.html;Michel Fessler;France;NA;Gaumont Distribution;2            ;-;Français;403 742 entrées;2;0;0
Le Coeur noir des forêts;25 janvier 2023; 1h 44min ;Drame;NA;NA;Serge Mirzabekiantz;NA;Elsa Houben;Quito Rayon Richter;Leelou Laridan;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=295534.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=941529.html;Serge Mirzabekiantz;Belgique;France;Origine Films;0;-;Français;NA;NA;0;NA
Le Colosse aux pieds d’argile;4 mai 2023; 1h 30min ;Drame;NA;NA;Stéphanie Murat;NA;Eric Cantona;Aure Atika;Alix Poisson;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=296071.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=95169.html;Aude Marcle;France;NA;TF1;2         1           ;-;Français;NA;1;1;6
Le contrat de trop;19 janvier 2023; 1h 30min ;Policier;NA;NA;Lars Becker;NA;Fritz Karl;Jessica Schwarz;Nicholas Ofczarek;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=298079.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=413399.html;Lars Becker;Allemagne;NA;Arte;0;-;Allemand;NA;0;0;0
Le Dernier duel;13 octobre 2021; 2h 33min ;Drame;Historique;NA;Ridley Scott;NA;Matt Damon;Adam Driver;Jodie Comer;3,9;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=233330.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=258.html;Nicole Holofcener;U.S.A.;NA;The Walt Disney Company France;2            ;-;Anglais;403 976 entrées;30;4;1
Le Dernier Mercenaire;30 juillet 2021; 1h 52min ;Action;Comédie;NA;David Charhon;NA;Jean-Claude Van Damme;Alban Ivanov;Samir Decazza;2,4;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=285558.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=211267.html;David Charhon;France;NA;NA;0;-;Français;NA;2;0;1
Le doux parfum de l'amour;19 juillet 2021; 1h 25min ;Romance;NA;NA;Nicole G. Leier;NA;Stephanie Bennett (III);Jesse Hutch;Pricilla Mudaliar;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=294564.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=124637.html;NA;Canada;NA;NA;0;-;Anglais;NA;0;0;0
Le Dragon argenté;10 septembre 2021; 1h 33min ;Aventure;Animation;Famille;Tomer Eshed;NA;Thomas Brodie-Sangster;Felicity Jones;Freddie Highmore;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=255300.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=573788.html;John R. Smith;Allemagne;Grande-Bretagne;NA;0;-;Anglais;NA;0;1;5
Le Dragon-Génie;11 juin 2021; 1h 38min ;Aventure;Animation;NA;Chris Appelhans;NA;John Cho;Jimmy Wong;Natasha Liu Bordizzo;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=264294.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=157797.html;Chris Appelhans;U.S.A.;Chine;NA;0;-;Anglais;NA;NA;0;0
Le Fabuleux Noël De Zoey;14 janvier 2023; 1h 30min ;Comédie dramatique;NA;NA;Richard Shepard;NA;Jane Levy;Skylar Astin;Alex Newell;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=296114.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=29902.html;Austin Winsberg;U.S.A.;NA;NA;1           ;-;Anglais;NA;1;1;0
Le Fantôme du sauna;13 avril 2023; 1h 32min ;Comédie musicale;NA;NA;Luis Navarrete;NA;Antonia San Juan;Néstor Goenaga;Javier Hernández;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=294946.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=939891.html;Luis Navarrete;Espagne;NA;NA;0;-;Espagnol;NA;NA;0;NA
Le Furet;15 novembre 2021; 1h 30min ;Comédie;NA;NA;Thomas Sorriaux;NA;Mathieu Madenian;Claire Keim;Booder;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=289232.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=83308.html;Stéphane Ribeiro;France;NA;TF1;0;1,985 M€;Français;NA;0;0;0
Le gâteau enchanté de Noël;2 novembre 2021; 1h 22min ;Comédie;Drame;Romance;Robert Vaughn (III);NA;Robin Dunne;Erica Durance;Brandon Ludwig;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=297872.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=244389.html;Robert Vaughn (III);Canada;NA;NA;0;-;Anglais;NA;0;1;2
Le gendre surprise;11 mars 2022; 1h 32min ;Comédie;NA;NA;Michael Kreihsl;NA;Aglaia Szyszkowitz;Fritz Karl;Aaron Friesz;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=300749.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=22064.html;Peter Hengl;Autriche;NA;Arte;0;-;Allemand;NA;0;0;0
Le Genou d’Ahed;15 septembre 2021; 1h 50min ;Drame;NA;NA;Nadav Lapid;NA;Avshalom Pollak;Nur Fibak;Lidor Ederi;3,5;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=273911.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=189586.html;Nadav Lapid;France;Allemagne;Pyramide Distribution;1         11            ;-;Hebreu;31 093 entrées;3;NA;NA
Le grand mouvement;30 mars 2022; 1h 25min ;Drame;NA;NA;Kiro Russo;NA;Julio César Ticona;Max Bautista Uchasara;Francisca Arce de Aro;3,8;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=294765.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=787243.html;Kiro Russo;Bolivie;France;Survivance;1         2            ;-;Espagnol;777 entrées;NA;NA;NA
Le Guide de la famille parfaite;8 septembre 2021; 1h 42min ;Comédie;Drame;Famille;Ricardo Trogi;NA;Emilie Bierre;Louis Morisette;Holden Wong;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=293768.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=87194.html;François Avard;Canada;NA;NA;0;-;Français;NA;0;1;0
Le Joueur d'échecs;16 août 2022; 1h 52min ;Drame;Historique;Thriller;Philipp Stölzl;NA;Oliver Masucci;Albrecht Schuch;Birgit Minichmayr;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=225684.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=237963.html;Eldar Grigorian;Allemagne;Autriche;NA;0;-;Allemand;NA;5;0;1
Le Journal d’un dégonflé;3 décembre 2021; 2h 00min ;Animation;Comédie;Famille;Swinton O. Scott III;NA;Brady Noon;Ethan William Childress;Chris Diamantopoulos;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=295958.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=161180.html;Jeff Kinney;U.S.A.;Grande-Bretagne;NA;0;-;Anglais, Allemand;NA;0;0;NA
Le Maître de l'évasion;11 mai 2022; 1h 40min ;Action;Comédie;Drame;Mateusz Rakowicz;NA;Dawid Ogrodnik;Robert Wieckiewicz;Rafal Zawierucha;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=296808.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=777603.html;Mateusz Rakowicz;Pologne;NA;NA;0;-;Polonais;NA;0;0;0
Le Mauvais Camp;14 mai 2021; 1h 46min ;Policier;Drame;NA;Cecilia Verheyden;NA;Frank Lammers;Elise Schaap;Huub Stapel;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=290843.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=778751.html;Nico Moolenaar;Pays-Bas;Belgique;NA;0;-;Néerlandais;NA;NA;0;1
Le Médecin imaginaire;27 avril 2022; 1h 25min ;Comédie;NA;NA;Ahmed Hamidi;NA;Alban Ivanov;Fatsah Bouyahmed;Clotilde Courau;2,0;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=280917.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=618107.html;Ahmed Hamidi;France;NA;UGC Distribution;2            ;-;Français;132 010 entrées;1;1;1
Le menu de Noël;8 décembre 2021; 1h 30min ;Romance;NA;NA;Jessica Harmon;NA;Brittney Irvin;Zach Roerig;Bethany Brown;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=298428.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=174803.html;Sean Fine;U.S.A.;NA;Téva;0;-;Anglais;NA;0;0;0
Le moment de s'aimer;28 mars 2022; 1h 30min ;Drame;Romance;NA;Nicholas Humphries;NA;Andrea Brooks;Patch May;Alisha-Marie Ahamed;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=300859.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=493272.html;Josh Brekhus;Canada;NA;M6;0;-;Anglais;NA;NA;0;0
Le Monde après nous;20 avril 2022; 1h 25min ;Drame;Romance;NA;Louda Ben Salah-Cazanas;NA;Aurélien Gabrielli;Louise Chevillotte;Saadia Bentaïeb;3,4;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=290271.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=748020.html;Louda Ben Salah-Cazanas;France;NA;Tandem;1           ;-;Français;14 858 entrées;NA;0;0
Le Monde d'hier;30 mars 2022; 1h 29min ;Drame;NA;NA;Diastème;NA;Léa Drucker;Denis Podalydès;Alban Lenoir;3,3;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=269097.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=168489.html;Diastème;France;NA;Pyramide Distribution;0;2,3M€;Français;78 542 entrées;0;2;10
Le Monde de John;7 avril 2022; 1h 44min ;Drame;Thriller;NA;Pascual Sisto;NA;Charlie Shotwell;Michael C. Hall;Jennifer Ehle;NA;1,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=283759.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=906734.html;Nicolás Giacobone;U.S.A.;NA;NA;1         5            ;-;Anglais;NA;NA;0;4
Le Nageur;8 juillet 2022; 1h 24min ;Drame;Romance;NA;Adam Kalderon;NA;Omer Perelman Striks;Asaf Jonas;Nadia Kucher;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=297412.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=661113.html;Adam Kalderon;Israël;NA;NA;0;-;Hebreu;NA;NA;NA;NA
Le Noël des écrivains;2 novembre 2021; 1h 30min ;Comédie dramatique;Romance;NA;Jake Helgren;NA;Krystal Joy Brown;Curtis Hamilton;James Black;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=297866.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=657752.html;Jake Helgren;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Le Passager nº4;22 avril 2021; 1h 56min ;Drame;Science Fiction;Thriller;Joe Penna;NA;Anna Kendrick;Toni Collette;Daniel Dae Kim;3,0;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=269117.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=807976.html;Joe Penna;U.S.A.;Allemagne;NA;0;-;Anglais;NA;NA;4;3
Le Pied nickelé;8 juin 2022; 1h 38min ;Comédie;NA;NA;Jean-Loup Martin;NA;René Collombat;Serge Papagalli;Louise Cor;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=295762.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=794328.html;Chantal Gerlier-Martin;France;NA;Panoceanic Films;0;-;Français;11 entrées;0;NA;1
Le Piège de Huda;1 février 2023; 1h 30min ;Espionnage;Thriller;NA;Hany Abu-Assad;NA;Ali Suliman;Maisa Abd Elhadi;Manal Awad;2,8;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=281403.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=80895.html;Hany Abu-Assad;Palestine;Egypte;Destiny Films;0;-;Arabe;5 271 entrées;2;0;0
Le Plan parfait du Père Noël;24 novembre 2021; 1h 26min ;Comédie;Romance;NA;Stefan Brogren;NA;Tori Anderson;Mykee Selkin;Habree Larratt;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=298102.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=77606.html;Brian Graves;Canada;NA;TF1;0;-;Anglais;NA;0;0;NA
Le Prince;15 juin 2022; 2h 05min ;Drame;Romance;NA;Lisa Bierwirth;NA;Ursula Strauss;Passi;Nsumbo Tango Samuel;3,1;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=272125.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=868546.html;Hannes Held;Allemagne;NA;Shellac;0;-;Allemand, Anglais, Français;4 513 entrées;NA;0;NA
Le prix de l'excellence;18 mai 2022; 1h 28min ;Drame;NA;NA;Jose Montesinos;NA;Laurie Fortier;Megan Ashley Brown;Zack Gold;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=302193.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=549876.html;Scott Collette;U.S.A.;NA;TF1;0;-;Anglais;NA;0;0;NA
Le Quartier;20 mai 2022; 1h 59min ;Drame;NA;NA;İnan Altın;NA;Melek Tanker;İzzet Başlak;Serdar Orçin;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=304002.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=962545.html;Veysel Sahin;Turquie;France;Mavijaan;0;-;Turc;NA;NA;NA;NA
Le Rapport Auschwitz;27 juillet 2022; 1h 34min ;Drame;Historique;Guerre;Peter Bebjak;NA;Noël Czuczor;Peter Ondrejička;Florian Panzner;1,7;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=282293.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=547373.html;Peter Bebjak;Slovaquie;République tchèque;KMBO;0;-;Anglais, Polonais, Slovaque, Allemand, Tchèque;13 245 entrées;0;NA;NA
Le refuge du dernier président;11 mars 2022; 1h 38min ;Comédie;Drame;Historique;Jan Josef Liefers;NA;Edgar Selge;Hans-Uwe Bauer;Steffi Kühnert;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=212417.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=28187.html;Fred Breinersdorfer;Allemagne;NA;Arte;0;-;Allemand;NA;0;0;0
Le Roi cerf;4 mai 2022; 1h 53min ;Animation;Drame;NA;Masashi Ando;Masayuki Miyaji;Fanny Blanchard;Anne;Xavier Fagnon;3,1;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=292928.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=68838.html;Taku Kishimoto;Japon;NA;Star Invest Films France;5            ;-;Japonais;20 655 entrées;0;NA;NA
Le Roi du monde;23 novembre 2022; 1h 35min ;Drame;Musical;NA;Carlos Saura;NA;Ana de la Reguera;Manuel Garcia-Rulfo;Isaac Hernández;3,0;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=258589.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=557.html;Carlos Saura;Espagne;Mexique;Eurozoom;0;-;Espagnol;1 610 entrées;7;0;0
Le royaume de Terracotta;16 août 2022; 1h 51min ;Action;Animation;NA;NA;NA;Paul 'Maxx' Rinehart;NA;NA;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=307156.html;NA;NA;Chine;NA;NA;0;-;Chinois;NA;NA;NA;0
Le Secret de la momie;29 octobre 2021; 1h 31min ;Aventure;Comédie;Famille;Alex Zamm;NA;Christian J. Simon;Malachi Barton;Sophia Hammons;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=295429.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=70196.html;William Robertson;U.S.A.;NA;Disney Channel France;0;-;Anglais;NA;0;0;0
Le Secret des Lucioles;24 octobre 2022; 1h 53min ;Comédie;Comédie dramatique;Drame;Andaç Haznedaroğlu;NA;Ecem Erkek;Devrim Yakut;Engin Alkan;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=287273.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=518901.html;Yılmaz Erdoğan;Turquie;NA;NA;0;-;Turc;NA;0;NA;0
Le Soleil de trop près;28 septembre 2022; 1h 30min ;Drame;Romance;NA;Brieuc Carnaille;NA;Clément Roussier;Marine Vacth;Diane Rouxel;3,1;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=284500.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=416261.html;Brieuc Carnaille;France;Belgique;Jour2fête;0;-;Français;3 911 entrées;NA;0;1
Le Sommet des Dieux;22 septembre 2021; 1h 35min ;Aventure;Animation;Drame;Patrick Imbert;NA;Lazare Herson-Macarel;Eric Herson-Macarel;Damien Boisseau;4,2;4,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=269946.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=614774.html;Magali Pouzol;France;Luxembourg;Wild Bunch Distribution;4         2            ;-;Français;223 812 entrées;2;NA;0
Le sortilège de Noël;24 novembre 2022; 1h 27min ;Romance;NA;NA;Virginia Abramovich;NA;Annie Clark;Dan Jeannotte;Morgan David Jones;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=309988.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=937648.html;Shannon Latimer;U.S.A.;NA;TF1;0;-;Anglais;NA;NA;0;0
Le Souffle coupé;17 janvier 2022; 1h 45min ;Drame;NA;NA;Amy Koppelman (II);NA;Amanda Seyfried;Finn Wittrock;Paul Giamatti;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=296170.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=715034.html;Amy Koppelman (II);U.S.A.;NA;NA;0;-;Anglais;NA;NA;6;2
Le Squat;28 décembre 2021; 1h 30min ;Comédie;NA;NA;Emmanuel Rigaut;NA;Line Renaud;Laëtitia Milot;Alexandre Varga;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=290825.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=516648.html;Sylvain Saada;France;NA;France 3;0;-;Français;NA;0;4;1
Le Suicide d'Ophélie;21 juillet 2021; Drame, Historique;Drame;Historique;NA;Lionel Baillemont;NA;Mathilde Allet;Anthony Davy;Alixia Busch;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=294520.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=704921.html;Lionel Baillemont;France;NA;NA;0;-;Français;NA;0;NA;0
Le Temps des secrets;23 mars 2022; 1h 48min ;Famille;NA;NA;Christophe Barratier;NA;Léo Campion (II);Guillaume De Tonquédec;Mélanie Doutey;2,6;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=281401.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=86266.html;Christophe Barratier;France;NA;Pathé;0;-;Français;439 107 entrées;1;NA;1
Le Ticket à tout prix;22 juillet 2021; 1h 40min ;Comédie;NA;NA;Alain Guikou;NA;Franck Pycardhy;Fate Touré;Vanessa Patinvoh;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=294603.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=939093.html;NA;Côte-d'Ivoire;NA;NA;0;-;Français;NA;NA;NA;NA
Le Tigre blanc;22 janvier 2021; 2h 07min ;Policier;Drame;NA;Ramin Bahrani;NA;Adarsh Gourav;Priyanka Chopra Jonas;Rajkummar Rao;3,6;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=145712.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=143081.html;Ramin Bahrani;Inde;U.S.A.;NA;3            ;-;Anglais, Hindi;NA;1;NA;0
